TID	target_prefname	organism	chembl_id	molregcount	target_type	uniprot_accession_ids	protein_class_id	protein_classification_prefname	short_name	protein_class_desc	definition	class_level	C
105492	Pyruvate kinase	Staphylococcus aureus (strain MRSA252)	CHEMBL2189162	92	SINGLE PROTEIN	Q6GG09	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
105495	Carnitine O-palmitoyltransferase 1, muscle isoform	Homo sapiens	CHEMBL2216739	491	SINGLE PROTEIN	Q92523|B7Z4U4|B7Z5T8|E9PCP2|Q13389|Q99655|Q9BY90	754	Group translocator	Group translocator	transporter  group translocator	None	2
105501	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	Mus musculus	CHEMBL2216745	48	SINGLE PROTEIN	O35904|Q8CJ28	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
105521	Protoporphyrinogen IX oxidase	Zea mays	CHEMBL2242731	35	SINGLE PROTEIN	Q9M629	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105530	4-hydroxyphenylpyruvate dioxygenase	Arabidopsis thaliana	CHEMBL2242740	42	SINGLE PROTEIN	P93836|F4IDP1|O04330|Q9SHK1	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105533	Acetylcholinesterase	Musca domestica	CHEMBL2242743	20	SINGLE PROTEIN	Q7YWJ9	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
105534	Acetylcholinesterase	Drosophila melanogaster	CHEMBL2242744	16	SINGLE PROTEIN	P07140|Q9VFY0	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
105536	Probable L-lysine-epsilon aminotransferase	Mycobacterium tuberculosis	CHEMBL2259247	25	SINGLE PROTEIN	P9WQ77|L0TF67|P63509|P96895	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
105539	Photosystem Q(B) protein	Chlamydomonas reinhardtii	CHEMBL2268003	21	SINGLE PROTEIN	P07753|B7U1G3	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105540	Zeta-carotene desaturase, chloroplastic/chromoplastic	Capsicum annuum	CHEMBL2268004	45	SINGLE PROTEIN	Q9SMJ3	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105541	Trans-cinnamate 4-monooxygenase	Populus kitakamiensis	CHEMBL2268005	43	SINGLE PROTEIN	Q43054|O04989|Q40906|Q43044	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105546	Allene oxide synthase, chloroplastic	Arabidopsis thaliana	CHEMBL2268010	11	SINGLE PROTEIN	Q96242|P93720|Q9ZR51	648	Lyase	Lyase	enzyme  lyase	A group of enzymes that catalyze the breaking of a chemical bond by means other than hydrolysis or oxidation	2
105550	Ecdysone receptor	Spodoptera littoralis	CHEMBL2285348	46	SINGLE PROTEIN	E3UJZ5	1033	Nuclear receptor	Nuclear Receptor	transcription factor  nuclear receptor	None	2
105560	Lactoperoxidase	Bos taurus	CHEMBL2295561	35	SINGLE PROTEIN	P80025	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105588	Threonine--tRNA ligase	Yersinia pestis	CHEMBL2311235	24	SINGLE PROTEIN	Q8ZDW5|Q0WE91	645	Ligase	Ligase	enzyme  ligase	A group of enzymes that catalyze the joining of two molecules with a new chemical bond	2
105596	D-3-phosphoglycerate dehydrogenase	Homo sapiens	CHEMBL2311243	414	SINGLE PROTEIN	O43175|B2RD08|Q5SZU3|Q9BQ01	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105601	O-acetylserine sulfhydrylase	Mycobacterium tuberculosis	CHEMBL2321612	20	SINGLE PROTEIN	P9WP55|L0TC08|P0A534|P95230	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
105619	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	Homo sapiens	CHEMBL2321630	472	SINGLE PROTEIN	Q10469|B3KPC5|B3KQM0	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
105641	Carbonic anhydrase 2, isoform A	Drosophila melanogaster	CHEMBL2331045	28	SINGLE PROTEIN	Q9VTU8	648	Lyase	Lyase	enzyme  lyase	A group of enzymes that catalyze the breaking of a chemical bond by means other than hydrolysis or oxidation	2
105655	Delta(24)-sterol reductase	Homo sapiens	CHEMBL2331059	252	SINGLE PROTEIN	Q15392|B7Z817|D3DQ51|Q9HBA8	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105661	Alpha-ketoglutarate-dependent dioxygenase FTO	Homo sapiens	CHEMBL2331065	163	SINGLE PROTEIN	Q9C0B1|A2RUH1|B2RNS0|Q0P676|Q7Z785	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105664	D-amino-acid oxidase	Mus musculus	CHEMBL2331068	20	SINGLE PROTEIN	P18894|Q64465|Q8VCW7	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
105666	Acid ceramidase	Rattus norvegicus	CHEMBL2331070	37	SINGLE PROTEIN	Q6P7S1|Q9EQJ6	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
105673	Streptokinase	Streptococcus pyogenes	CHEMBL2346485	15	SINGLE PROTEIN	P96471	6	Kinase	Kinase	enzyme  kinase	A rather large group of enzymes comprising not only those transferring phosphate but also diphosphate, nucleotidyl residues, and others. These have also been subdivided according to the acceptor group. (From Enzyme Nomenclature, 1992) EC 2.7. [MESH:D010770]	2
105674	Nicotinamide N-methyltransferase	Homo sapiens	CHEMBL2346486	97	SINGLE PROTEIN	P40261	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
105702	Carbamoyl-phosphate synthase [ammonia], mitochondrial	Homo sapiens	CHEMBL2362990	31	SINGLE PROTEIN	P31327|B7Z818|J3KQL0|O43774|Q53TL5|Q59HF8|Q7Z5I5	645	Ligase	Ligase	enzyme  ligase	A group of enzymes that catalyze the joining of two molecules with a new chemical bond	2
106168	Bacterial dihydropteroate synthase	Bacteria	CHEMBL2364668	13	SINGLE PROTEIN	P0AC13|P26282|P78110|Q2M935	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
106169	Bacterial dihydrofolate reductase	Bacteria	CHEMBL2364669	21	SINGLE PROTEIN	P0ABQ4|P00379	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106170	Bacterial beta-lactamase TEM	Bacteria	CHEMBL2364670	70	SINGLE PROTEIN	P62593|P00810|Q47313	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
106599	Protoporphyrinogen oxidase, chloroplastic	Nicotiana tabacum	CHEMBL2366455	25	SINGLE PROTEIN	O24163	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106605	Cytochrome b6-f complex subunit 4	Spinacia oleracea	CHEMBL2366461	81	SINGLE PROTEIN	P00166	797	Transmembrane 1-electron transfer carriers	1-Electron	transporter  1-electron	None	2
106607	Photosystem Q(B) protein	Marchantia polymorpha	CHEMBL2366463	18	SINGLE PROTEIN	P06402	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106616	15-cis-phytoene desaturase	Synechococcus elongatus (strain PCC 7942) (Anacystis nidulans R2)	CHEMBL2366472	55	SINGLE PROTEIN	P26294|Q31LQ6	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106623	Protoporphyrinogen oxidase 1, chloroplastic	Arabidopsis thaliana	CHEMBL2366479	10	SINGLE PROTEIN	P55826|F4JG44|Q5M730|Q94F25|Q9ZSI5	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106625	Photosystem Q(B) protein	Spinacia oleracea	CHEMBL2366481	75	SINGLE PROTEIN	P69560|P02955	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106642	Liver carboxylesterase B-1	Rattus norvegicus	CHEMBL2366498	10	SINGLE PROTEIN	Q63010|Q6AYA3|Q9QUX6	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
106654	Protoporphyrinogen oxidase, chloroplastic	Oryza sativa subsp. japonica	CHEMBL2366510	10	SINGLE PROTEIN	Q9AR38|A0A0P0V168|Q5NAD7	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
106656	Protoporphyrinogen IX oxidase	Zea mays	CHEMBL2366512	103	SINGLE PROTEIN	Q9FYV8	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
107583	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	Mus musculus	CHEMBL2375203	10	SINGLE PROTEIN	Q921V5|Q3U6X4|Q8C3Z6	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107584	Acyl-CoA wax alcohol acyltransferase 2	Homo sapiens	CHEMBL2375204	11	SINGLE PROTEIN	Q6E213|Q6IEE3|Q6P437	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107585	Acyl-CoA wax alcohol acyltransferase 1	Homo sapiens	CHEMBL2375205	11	SINGLE PROTEIN	Q58HT5|Q5JT21|Q6IEE4	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107586	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase	Homo sapiens	CHEMBL2375206	17	SINGLE PROTEIN	Q09327|A6NGD0|Q14CK5|Q6IC49|Q9UH32	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107587	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	Homo sapiens	CHEMBL2375207	10	SINGLE PROTEIN	P26572|A8K404|B3KRU8|D3DWR1|Q6IBE3	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107591	Poly [ADP-ribose] polymerase 11	Homo sapiens	CHEMBL2380189	32	SINGLE PROTEIN	Q9NR21|B4DRQ0|F8WBZ7|Q68DS1|Q8N5Y9	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107592	Endothelial lipase	Mus musculus	CHEMBL2380190	44	SINGLE PROTEIN	Q9WVG5|Q8VDU2	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
107601	N-arachidonyl glycine receptor	Homo sapiens	CHEMBL2384898	141	SINGLE PROTEIN	Q14330|Q6GTM3|Q96HI6|Q9H2L2	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
107629	Alkaline phosphatase, tissue-nonspecific isozyme	Bos taurus	CHEMBL2406894	71	SINGLE PROTEIN	P09487|Q17QS5	1030	Phosphatase	Phosphatase	enzyme  phosphatase	A group of hydrolases which catalyze the hydrolysis of monophosphoric esters with the production of one mole of orthophosphate. EC 3.1.3. [MESH:D010744]	2
107655	DNA gyrase subunit A	Staphylococcus aureus	CHEMBL2424506	39	SINGLE PROTEIN	P20831	644	Isomerase	Isomerase	enzyme  isomerase	A group of enzymes that catalyze the structural rearrangement of isomers	2
107664	Poly [ADP-ribose] polymerase 10	Homo sapiens	CHEMBL2429708	131	SINGLE PROTEIN	Q53GL7|Q8N2I0|Q8WV05|Q96CH7|Q96K72	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107665	Poly [ADP-ribose] polymerase 12	Homo sapiens	CHEMBL2429709	20	SINGLE PROTEIN	Q9H0J9|Q9H610|Q9NP36|Q9NTI3	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107671	2-acylglycerol O-acyltransferase 2	Homo sapiens	CHEMBL2439944	195	SINGLE PROTEIN	Q3SYC2|A8K7I3|Q3SYC1|Q6ZQZ2|Q86UH6|Q9H630	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
107961	DNA gyrase subunit B	Mycobacterium smegmatis	CHEMBL3085613	289	SINGLE PROTEIN	P0C559|P48355|Q59555	644	Isomerase	Isomerase	enzyme  isomerase	A group of enzymes that catalyze the structural rearrangement of isomers	2
107977	G-protein coupled receptor 39	Homo sapiens	CHEMBL3091266	70	SINGLE PROTEIN	O43194|B2RC12|B6V9G4|Q08AS2|Q53R01	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
108024	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3	Homo sapiens	CHEMBL3112376	74	SINGLE PROTEIN	Q96Q83|A6NDJ1|Q3SYI0|Q6NX57|Q96BU8	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
108027	Phosphatidylcholine:ceramide cholinephosphotransferase 2	Homo sapiens	CHEMBL3112379	117	SINGLE PROTEIN	Q8NHU3|A8K2S9|B2RA61	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
108237	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	Escherichia coli (strain K12)	CHEMBL3217379	62	SINGLE PROTEIN	P26281	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
108238	Beta-glucuronidase	Escherichia coli (strain K12)	CHEMBL3217380	26	SINGLE PROTEIN	P05804	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
108264	Indolethylamine N-methyltransferase	Oryctolagus cuniculus	CHEMBL3227915	70	SINGLE PROTEIN	O97972	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
108300	Dihydrofolate reductase	Enterococcus faecium	CHEMBL3243913	26	SINGLE PROTEIN	P00380	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
108311	G-protein coupled receptor 183	Homo sapiens	CHEMBL3259470	101	SINGLE PROTEIN	P32249|B2R8N5|Q53F99|Q5JUH7	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
108312	G-protein coupled receptor 183	Mus musculus	CHEMBL3259471	25	SINGLE PROTEIN	Q3U6B2|Q3U1F6|Q7TMV7|Q80T40	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
108347	Neuropathy target esterase	Mus musculus	CHEMBL3259506	18	SINGLE PROTEIN	Q3TRM4|Q7TQD6|Q9R114	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
108363	Sphingosine-1-phosphate lyase 1	Homo sapiens	CHEMBL3286061	55	SINGLE PROTEIN	O95470|B2RBD4|Q7Z732|Q9ULG8|Q9UN89	648	Lyase	Lyase	enzyme  lyase	A group of enzymes that catalyze the breaking of a chemical bond by means other than hydrolysis or oxidation	2
108369	DNA-directed RNA polymerase I subunit RPA1	Homo sapiens	CHEMBL3286067	32	SINGLE PROTEIN	O95602|B7Z7T0|D6W5M0|Q0VG05|Q9UEH0|Q9UFT9	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
108391	Probable G-protein coupled receptor 52	Homo sapiens	CHEMBL3297639	111	SINGLE PROTEIN	Q9Y2T5|O75654|Q4VBL6|Q6ISM0	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
108433	Proline--tRNA ligase	Plasmodium falciparum (isolate 3D7)	CHEMBL3301560	400	SINGLE PROTEIN	Q8I5R7|A0A144A0G8	645	Ligase	Ligase	enzyme  ligase	A group of enzymes that catalyze the joining of two molecules with a new chemical bond	2
109120	LL-diaminopimelate aminotransferase, chloroplastic	Arabidopsis thaliana	CHEMBL3308984	24	SINGLE PROTEIN	Q93ZN9|O81885	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
109122	Beta-galactosidase	Aspergillus oryzae	CHEMBL3308986	23	SINGLE PROTEIN	Q2U7N3	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109134	Genome polyprotein	Dengue virus type 2	CHEMBL3308998	35	SINGLE PROTEIN	P12823|Q88646|Q88647|Q88648|Q88649|Q88650|Q88651|Q88652|Q88653|Q88654|Q88655	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
109187	Eukaryotic initiation factor 4A-I	Mus musculus	CHEMBL3309046	19	SINGLE PROTEIN	P60843|P04765|Q61516	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109222	Beta-lactamase	Pseudomonas luteola	CHEMBL3308938	11	SINGLE PROTEIN	Q670S6	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109224	Phospholipase D1	Rattus norvegicus 	CHEMBL3308939	28	SINGLE PROTEIN	P70496|O08959|O35856|O54765|P70497|Q9QWJ6	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109264	Protein-glutamine gamma-glutamyltransferase	Cavia porcellus	CHEMBL3308976	141	SINGLE PROTEIN	Q7M0F8	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
109449	S-adenosylmethionine synthase isoform type-2	Homo sapiens	CHEMBL3313835	477	SINGLE PROTEIN	P31153|A8K511|B4DN45|D6W5L1|Q53SP5	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
109458	Poly(ADP-ribose) glycohydrolase	Rattus norvegicus	CHEMBL3317337	23	SINGLE PROTEIN	Q9QYM2	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109472	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	Rattus norvegicus	CHEMBL3329079	24	SINGLE PROTEIN	O35820	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109474	DNA topoisomerase 4 subunit B	Escherichia coli K-12	CHEMBL3329081	20	SINGLE PROTEIN	P20083|Q2M9H0	644	Isomerase	Isomerase	enzyme  isomerase	A group of enzymes that catalyze the structural rearrangement of isomers	2
109498	G-protein coupled receptor 39	Mus musculus	CHEMBL3341584	25	SINGLE PROTEIN	Q5U431|Q80UC7	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
109537	Protein O-GlcNAcase	Rattus norvegicus	CHEMBL3351213	30	SINGLE PROTEIN	Q8VIJ5	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109542	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	Homo sapiens	CHEMBL3351218	25	SINGLE PROTEIN	O43598|B2LUJ9	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109557	Alpha-mannosidase	Canavalia ensiformis	CHEMBL3392945	30	SINGLE PROTEIN	C0HJB3	646	Hydrolase	Hydrolase	enzyme  hydrolase	A group of enzymes that catalyze the hydrolysis of a chemical bond	2
109566	Probable G-protein coupled receptor 88	Homo sapiens	CHEMBL3399910	300	SINGLE PROTEIN	Q9GZN0|Q29S24|Q6VN48	1020	Family A G protein-coupled receptor	7TM1	membrane receptor  7tm1	None	2
109577	Kynurenine 3-monooxygenase	Mus musculus	CHEMBL3407318	31	SINGLE PROTEIN	Q91WN4	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
109585	Pantothenate kinase 1	Homo sapiens	CHEMBL3407326	21	SINGLE PROTEIN	Q8TE04|A6NIP0|Q7RTX6|Q7Z495|Q8TBQ8	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
109587	Pantothenate kinase 3	Homo sapiens	CHEMBL3407328	28	SINGLE PROTEIN	Q9H999|D3DQL1|Q53FJ9|Q7RTX4	643	Transferase	Transferase	enzyme  transferase	A group of enzymes that catalyze the transfer of a functional group from one molecule to another	2
109605	Aldose reductase-related protein 1	Rattus norvegicus	CHEMBL3421523	17	SINGLE PROTEIN	Q5RJP0	10	Oxidoreductase	Reductase	enzyme  reductase	The class of all enzymes catalyzing oxidoreduction reactions. The substrate that is oxidized is regarded as a hydrogen donor. The systematic name is based on donor:acceptor oxidoreductase. The recommended name will be dehydrogenase, wherever this is possible; as an alternative, reductase can be used. Oxidase is only used in cases where O2 is the acceptor. (Enzyme Nomenclature, 1992, p9) [MESH:D010088]	2
